Dataset,Fragments,Count,Proportion,AMW,NumCarbons,NumOxygens,NumNitrogens,NumHeavyAtoms,CSP3,FractionOfChiralCarbons,NumAliphaticRings,NumAromaticRings,NumAliphaticHeterocycles,NumAromaticHeterocycles,NumHeterocycles,NumRings,NumSpiroAtoms,NumBridgeheadAtoms
CAS,*C(=O)C(*)[CH:0]([CH3:0])C,3,0.036,84.057514876,5,1,0,6,0.8,0.4,0,0,0,0,0,0,0,0
CAS,*C(=O)[PH](=O)(=O)OCC1OC(*)CS1,3,0.036,209.97518095400002,5,5,0,12,0.8,0.4,1,0,1,0,1,1,0,0
CAS,*C(=O)C(*)[PH:0](=[O:0])(=O)[OH:0],3,0.036,121.97689520600001,2,4,0,7,0.5,0.5,0,0,0,0,0,0,0,0
CAS,*C(=O)c1ccc(I)cc1,3,0.036,230.930687748,7,1,0,9,0.0,0.0,0,1,0,1,0,1,0,0
CAS,*C(=O)[P:0](=[O:0])([O:0][CH2:0][CH3:0])[O:0][CH2:0][CH3:0],3,0.036,165.03167043,5,4,0,10,0.8,0.0,0,0,0,0,0,0,0,0
CAS,*C(=O)C(C)c1ccc(CC(C)C)cc1,3,0.036,189.127940164,13,1,0,14,0.46153846153846156,0.07692307692307693,0,1,0,1,0,1,0,0
CAS,*C1O[CH:0](C[O:0][PH](*)(=O)=O)C(O)C1O,3,0.036,196.013674638,5,6,0,12,1.0,0.8,1,0,1,0,1,1,0,0
CAS,*C1[CH2:0]C([OH:0])C2(CO)CC12,3,0.036,127.075904592,7,2,0,9,1.0,0.5714285714285714,2,0,0,0,0,2,0,0
CAS,*C(=O)c1[nH]c(C23CC4CC(CC(C4)C2)C3)nc1C12CC3CC(CC(C3)C1)C2,3,0.036,363.243638612,24,1,2,27,0.8333333333333334,0.0,8,1,0,1,1,9,0,8
CAS,*CCCO[PH](=O)(=O)C(*)=O,3,0.036,150.008195334,4,4,0,9,0.75,0.0,0,0,0,0,0,0,0,0
CAS,*C1[CH2:0][CH2:0][CH2:0]CC1,3,0.036,83.086075352,6,0,0,6,1.0,0.16666666666666666,1,0,0,0,0,1,0,0
CAS,*CCO[Si](C)(C)C(C)(C)C,3,0.036,159.12051675799998,8,1,0,10,1.0,0.0,0,0,0,0,0,0,0,0
CAS,*C1[c:0]2[cH:0][cH:0][cH:0][cH:0][c:0]2[CH2:0][S:0][c:0]2[cH:0][cH:0][cH:0][cH:0][c:0]21,3,0.036,211.058146352,14,0,0,15,0.14285714285714285,0.07142857142857142,1,2,1,2,1,3,0,0
CAS,*C1OC(CO)C(O)C1I,3,0.036,242.951817116,5,3,0,9,1.0,0.8,1,0,1,0,1,1,0,0
CAS,*C1CC=C(CO)O1,3,0.036,99.044604464,5,2,0,7,0.6,0.2,1,0,1,0,1,1,0,0
CAS,*C(=O)C1C=CC(*)C1,3,0.036,94.041864812,6,1,0,7,0.5,0.3333333333333333,1,0,0,0,0,1,0,0
CAS,*C1CC(O)C(CO[PH](=O)(=O)O[PH](=O)(=O)C(Cl)[PH](=O)(=O)[OH:0])O1,3,0.036,388.93592380599995,6,11,0,21,1.0,0.6666666666666666,1,0,1,0,1,1,0,0
CAS,*C(=O)CC(C)(C)CC(*)=O,3,0.036,126.06807956,7,2,0,9,0.7142857142857143,0.0,0,0,0,0,0,0,0,0
CAS,*C1CC(O)C(C#N)(CO[PH](=O)(=O)O[PH](=O)(=O)O[PH](=O)(=O)[OH:0])C1,3,0.036,379.9701451259999,7,11,1,22,0.8571428571428571,0.42857142857142855,1,0,0,0,0,1,0,0
CAS,*C1OC(COP(=O)(S)OC)C(O)C1O,3,0.036,243.00922073400002,6,6,0,14,1.0,0.6666666666666666,1,0,1,0,1,1,0,0
CAS,*C1OC(C[OH:0])C(O)C1(O)CF,3,0.036,165.05631202,6,4,0,11,1.0,0.6666666666666666,1,0,1,0,1,1,0,0
CAS,*C1CC(OS([CH3:0])(=[O:0])=O)C(CO)O1,3,0.036,195.032719452,6,5,0,12,1.0,0.5,1,0,1,0,1,1,0,0
CAS,*C(=O)CSc1ccccc1,3,0.036,151.021760844,8,1,0,10,0.125,0.0,0,1,0,1,0,1,0,0
CAS,*C1OC(CO)C(O)C1(C)C,3,0.036,145.086469276,7,3,0,10,1.0,0.42857142857142855,1,0,1,0,1,1,0,0
CAS,*C1C=CC(COP2(=O)OCc3ccccc3O2)O1,3,0.036,267.042235114,12,5,0,18,0.3333333333333333,0.16666666666666666,2,1,2,1,2,3,0,0
CAS,*C1OC(CO)C=C1C,3,0.036,113.060254528,6,2,0,8,0.6666666666666666,0.3333333333333333,1,0,1,0,1,1,0,0
CAS,*C(=O)C[CH2:0]C[CH2:0]C[CH2:0]C[CH2:0]C,3,0.036,155.143590228,10,1,0,11,0.9,0.0,0,0,0,0,0,0,0,0
CAS,*C(CO[PH](=O)(=O)O)CO[PH](=O)(=O)O,3,0.036,234.97726550800002,3,8,0,13,1.0,0.0,0,0,0,0,0,0,0,0
CAS,*C1CC(OS(=[O:0])(=O)[OH:0])C(CO)O1,3,0.036,197.011984008,5,6,0,12,1.0,0.6,1,0,1,0,1,1,0,0
CAS,*C(=O)c1cccc(F)c1,3,0.036,123.024617968,7,1,0,9,0.0,0.0,0,1,0,1,0,1,0,0
CAS,*C1CC(O)C(COS(C)(=O)=O)O1,3,0.036,195.032719452,6,5,0,12,1.0,0.5,1,0,1,0,1,1,0,0
CAS,*C(=O)[PH](=O)(=O)OCC1OC(*)C(*)C(*)C1*,3,0.036,203.01093498600002,7,5,0,13,0.8571428571428571,0.7142857142857143,1,0,1,0,1,1,0,0
CAS,*CC(=O)c1ccc(O)c(CC(O)C(C)(C)O)c1O,3,0.036,253.107598644,13,5,0,18,0.46153846153846156,0.07692307692307693,0,1,0,1,0,1,0,0
CAS,*CC(=O)c1ccccc1O,3,0.036,135.044604464,8,2,0,10,0.125,0.0,0,1,0,1,0,1,0,0
CAS,*C1CC(O)C(COP(=O)(F)S)O1,3,0.036,214.994319618,5,4,0,12,1.0,0.6,1,0,1,0,1,1,0,0
CAS,*CC(*)CC,3,0.036,56.062600255999996,4,0,0,4,1.0,0.25,0,0,0,0,0,0,0,0
CAS,*C(=O)CCCCC1SCC2NC(=O)NC21,3,0.036,227.08542372,10,2,2,15,0.8,0.3,2,0,2,0,2,2,0,0
CAS,*C(=O)c1cccc(C(*)=O)c1,3,0.036,132.021129368,8,2,0,10,0.0,0.0,0,1,0,1,0,1,0,0
CAS,*C1OC(CO)CC1N=[N+]=[N-],3,0.036,142.061651496,5,2,3,10,1.0,0.6,1,0,1,0,1,1,0,0
CAS,*CC(O)C(O)C[OH:0],3,0.036,105.055169148,4,3,0,7,1.0,0.5,0,0,0,0,0,0,0,0
CAS,*C1[CH:0]=[CH:0][CH:0]([CH2:0][O:0]P(*)(=[O:0])[O:0][c:0]2[cH:0][cH:0][cH:0][cH:0][cH:0]2)O1,3,0.036,238.039495462,11,4,0,16,0.2727272727272727,0.18181818181818182,1,1,1,1,1,2,0,0
CAS,*CCCC(N=c1cc[nH]c2cc(Cl)ccc12)C(*)=O,3,0.036,260.071640716,14,1,2,18,0.2857142857142857,0.07142857142857142,0,2,0,2,1,2,0,0
CAS,*C1CC(O)C(CO[PH](=O)(=O)O[PH:0](=[O:0])(=[O:0])[CH:0]([F:0])[PH:0](=[O:0])(=[O:0])[OH:0])O1,3,0.036,372.96547434599995,6,11,0,21,1.0,0.6666666666666666,1,0,1,0,1,1,0,0
CAS,*C(=O)c1ccccn1,3,0.036,106.029288748,6,1,1,8,0.0,0.0,0,1,0,1,1,1,0,0
CAS,*C1CC(OP(=[O:0])(F)S)C(CO)O1,3,0.036,214.994319618,5,4,0,12,1.0,0.6,1,0,1,0,1,1,0,0
CAS,*C1c2ccccc2SCc2c(F)cccc21,3,0.036,229.04872454,14,0,0,16,0.14285714285714285,0.07142857142857142,1,2,1,2,1,3,0,0
CAS,*C1CC(O)C(CO[N+](=O)[O-])O1,3,0.036,162.040247356,5,5,1,11,1.0,0.6,1,0,1,0,1,1,0,0
CAS,*C(=O)C(N)C12CC3CC(O)(CC(F)(C3)C1)C2,3,0.036,226.124332004,12,2,1,16,0.9166666666666666,0.4166666666666667,4,0,0,0,0,4,0,4
CAS,*CC(*)COc1ccccc1,3,0.036,134.07316494,9,1,0,10,0.3333333333333333,0.1111111111111111,0,1,0,1,0,1,0,0
CAS,*C(C)Cn1cnc2c(=S)[nH]c(=N)[nH]c21,3,0.036,208.06569131999998,8,0,5,14,0.375,0.125,0,2,0,2,2,2,0,0
CAS,*C(C)C[CH3:0],3,0.036,57.070425287999996,4,0,0,4,1.0,0.25,0,0,0,0,0,0,0,0
CAS,*C1OC(CO)C(C)(O)C1O,3,0.036,147.065733832,6,4,0,10,1.0,0.6666666666666666,1,0,1,0,1,1,0,0
CAS,*C(=O)C(*)Cc1cc[cH:0]cc1,3,0.036,132.057514876,9,1,0,10,0.2222222222222222,0.1111111111111111,0,1,0,1,0,1,0,0
CAS,*C(=O)[CH2:0][CH2:0]c1cn(*)c(=O)[nH]c1=[O:0],3,0.036,166.037842052,7,3,2,12,0.2857142857142857,0.0,0,1,0,1,1,1,0,0
CAS,*CCC(C(*)=O)C(*)=O,3,0.036,97.0289544,5,2,0,7,0.6,0.0,0,0,0,0,0,0,0,0
CAS,*C1OCC2C(O)c3cc4c(cc3C(c3cc(OC)c(OC)c(OC)c3)C12)OCO4,3,0.036,399.14437807599995,22,7,0,29,0.45454545454545453,0.22727272727272727,3,2,2,2,2,5,0,0
CAS,*CC(*)C(F)F,3,0.036,78.028106568,3,0,0,5,1.0,0.3333333333333333,0,0,0,0,0,0,0,0
CAS,*C1OC(CO[PH](=O)(=O)O)C(O)C1C,3,0.036,211.037149734,6,6,0,13,1.0,0.6666666666666666,1,0,1,0,1,1,0,0
CAS,*C(=O)c1cc(=NC(*)[NH2:0])c(*)c(C(O)C(O)CO)o1,3,0.036,239.066796452,10,5,2,17,0.4,0.3,0,1,0,1,1,1,0,0
CAS,*C(=O)[c:0]1[n:0]nc(C)[o:0]1,3,0.036,111.019452336,4,2,2,8,0.25,0.0,0,1,0,1,1,1,0,0
CAS,*CC1CCN(*)CC1,3,0.036,97.08914935199999,6,0,1,7,1.0,0.0,1,0,1,0,1,1,0,0
CAS,*C(CO)CO[PH](=O)(=O)O,3,0.036,155.010934986,3,5,0,9,1.0,0.3333333333333333,0,0,0,0,0,0,0,0
CAS,*CC(CO[PH](=O)(=O)C(*)=O)OC,3,0.036,180.018760018,5,5,0,11,0.8,0.2,0,0,0,0,0,0,0,0
CAS,*C1OC(CO[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)C(O)C1O[Si](c1ccccc1)(c1ccccc1)C(C)(C)C,3,0.036,609.2856379799999,37,4,0,43,0.35135135135135137,0.10810810810810811,1,4,1,4,1,5,0,0
CAS,*C(=O)C(*)C1CCCCC1,3,0.036,124.088815004,8,1,0,9,0.875,0.125,1,0,0,0,0,1,0,0
CAS,*C1OC(C)C([OH:0])C1O,3,0.036,117.055169148,5,3,0,8,1.0,0.8,1,0,1,0,1,1,0,0
CAS,*C[CH2:0][O:0][PH](=O)(=O)OCC1OC(*)CC1N=[N+]=[N-],3,0.036,249.05145711400002,7,5,3,16,1.0,0.42857142857142855,1,0,1,0,1,1,0,0
CAS,*C1OC(COP2(=O)NCCCO2)C(O)C1O,3,0.036,252.06369883000002,8,6,1,16,1.0,0.5,2,0,2,0,2,2,0,0
CAS,*C1OC(CO)CC1=C,3,0.036,113.060254528,6,2,0,8,0.6666666666666666,0.3333333333333333,1,0,1,0,1,1,0,0
CAS,*C1CC([OH:0])C(CO[Si](CC)(CC)CC)O1,3,0.036,231.141646126,11,3,0,15,1.0,0.2727272727272727,1,0,1,0,1,1,0,0
CAS,*CC(=O)c1ccc(OC)c(C)c1O,3,0.036,179.070819212,10,3,0,13,0.3,0.0,0,1,0,1,0,1,0,0
CAS,*C1OC(C)(CO)C(O)C1F,3,0.036,149.0613974,6,3,0,10,1.0,0.6666666666666666,1,0,1,0,1,1,0,0
CAS,*C1OC2CO[PH](=O)(=O)OC2C1*,3,0.036,178.003109954,5,5,0,11,1.0,0.8,2,0,2,0,2,2,0,0
CAS,*C(=O)C(N)CSc1nc2c(=O)[nH]c(=N)[nH]c2n1*,3,0.036,252.042944496,8,2,6,17,0.25,0.125,0,2,0,2,2,2,0,0
CAS,*C(=O)c1ccn2c(C)cc(C)nc12,3,0.036,173.071487908,10,1,2,13,0.2,0.0,0,2,0,2,2,2,0,0
CAS,*C(=O)C(*)C(C)[CH3:0],3,0.036,84.057514876,5,1,0,6,0.8,0.4,0,0,0,0,0,0,0,0
CAS,*CCCN1CCOCC1,3,0.036,128.107539068,7,1,1,9,1.0,0.0,1,0,1,0,1,1,0,0
CAS,*C(=O)Cl,3,0.036,62.9637673,1,1,0,3,0.0,0.0,0,0,0,0,0,0,0,0
CAS,*C(=O)[CH2:0][CH2:0][CH2:0][CH2:0][CH2:0][CH3:0],3,0.036,113.096640036,7,1,0,8,0.8571428571428571,0.0,0,0,0,0,0,0,0,0
CAS,*C1CCC(C[OH:0])C1,3,0.036,99.080989972,6,1,0,7,1.0,0.3333333333333333,1,0,0,0,0,1,0,0
CAS,*C1CC(O)C(CO[PH](=O)(=[O:0])[OH:0])[O:0]1,3,0.036,197.02149967,5,6,0,12,1.0,0.6,1,0,1,0,1,1,0,0
CAS,*C(=O)C[CH2:0]C[CH2:0]C[CH2:0]C,3,0.036,127.1122901,8,1,0,9,0.875,0.0,0,0,0,0,0,0,0,0
CAS,*C([CH3:0])C,3,0.036,43.054775224,3,0,0,3,1.0,0.3333333333333333,0,0,0,0,0,0,0,0
CAS,*CCN(CC)CC,3,0.036,100.11262444799999,6,0,1,7,1.0,0.0,0,0,0,0,0,0,0,0
CAS,*C(=O)CC(C)(C)c1c(*)cc(C)cc1C,3,0.036,188.120115132,13,1,0,14,0.46153846153846156,0.0,0,1,0,1,0,1,0,0
CAS,*C(=O)C12CC3CC(C1)C(F)(F)C(C3)C2,3,0.036,199.093446476,11,1,0,14,0.9090909090909091,0.18181818181818182,4,0,0,0,0,4,0,4
CAS,*C1OC(C#C)C(O)C1O,3,0.036,127.039519084,6,3,0,9,0.6666666666666666,0.6666666666666666,1,0,1,0,1,1,0,0
CAS,*C(=O)CC(C)(C)C(*)=O,3,0.036,112.052429496,6,2,0,8,0.6666666666666666,0.0,0,0,0,0,0,0,0,0
CAS,*C1CC(O)C(COP2(=O)OCc3c(F)c(C([CH3:0])(C)[CH3:0])cc(C(C)(C)C)c3O2)O1,3,0.036,415.168578498,20,6,0,28,0.7,0.15,2,1,2,1,2,3,0,0
CAS,*C1CC(N=[N+]=[N-])C(COP2(=O)OCc3cccc(C)c3O2)O1,3,0.036,324.07493221,13,5,3,22,0.5384615384615384,0.23076923076923078,2,1,2,1,2,3,0,0
CAS,*C(=O)C1C2C(CN1*)C2(F)F,3,0.036,145.03392022,6,1,1,10,0.8333333333333334,0.5,2,0,1,0,1,2,0,0
CAS,*C(=O)C(CCCN(CC)CC)N=c1cc[nH]c2cc(Cl)ccc12,3,0.036,332.152965036,18,1,3,23,0.4444444444444444,0.05555555555555555,0,2,0,2,1,2,0,0
CAS,*C(=O)Cc1cccs1,3,0.036,125.00611078,6,1,0,8,0.16666666666666666,0.0,0,1,0,1,1,1,0,0
CAS,*CCCC(O)CCc1ccc([OH:0])c([OH:0])c1,3,0.036,209.117769404,12,3,0,15,0.5,0.08333333333333333,0,1,0,1,0,1,0,0
CAS,*C(CO)c1ccccc1,3,0.036,121.065339908,8,1,0,9,0.25,0.125,0,1,0,1,0,1,0,0
CAS,*C(=O)c1cccs1,3,0.036,110.990460716,5,1,0,7,0.0,0.0,0,1,0,1,1,1,0,0
CAS,*C(=O)CO,3,0.036,59.013304336000004,2,2,0,4,0.5,0.0,0,0,0,0,0,0,0,0
CAS,*C1c2cc3c(cc2C(c2cc(OC)c(OC)c(OC)c2Cl)C2C(=O)OCC12)OCO3,3,0.036,431.0897556599999,22,7,0,30,0.4090909090909091,0.18181818181818182,3,2,2,2,2,5,0,0
CAS,*C(=O)C1CN(*)C[CH2:0]N1*,3,0.036,111.055837844,5,1,2,8,0.8,0.2,1,0,1,0,1,1,0,0
CAS,*C(CO)COCC,3,0.036,103.075904592,5,2,0,7,1.0,0.2,0,0,0,0,0,0,0,0
CAS,*C1OC([CH2:0]O[PH:0](=[O:0])(=[O:0])O[PH:0](=[O:0])(=O)[OH:0])C(O)C1F,3,0.036,294.97840838,5,9,0,17,1.0,0.8,1,0,1,0,1,1,0,0
CAS,*C(=O)[CH2:0]CC(C)C1CCC2C3C(O)CC4CC(*)CCC4(C)C3CC(O)C12C,3,0.036,374.28209507599996,24,3,0,27,0.9583333333333334,0.4583333333333333,4,0,0,0,0,4,0,0
CAS,*C(=O)CP(=O)(OCC(F)(F)F)OCC(F)(F)F,3,0.036,286.990789622,6,4,0,17,0.8333333333333334,0.0,0,0,0,0,0,0,0,0
CAS,*C(=O)C1CN2C(=O)c3c(O)c(=O)ccn3N(*)C2CO1,3,0.036,263.05422038800003,11,5,3,19,0.36363636363636365,0.18181818181818182,2,1,2,1,3,3,0,0
CAS,*CC(=O)CC(=O)CCc1ccc(O)c(O[CH3:0])c1,3,0.036,235.09703396,13,4,0,17,0.38461538461538464,0.0,0,1,0,1,0,1,0,0
CAS,*C(=O)CCc1ccc2c(c1)[nH][c:0](=[NH:0])[c:0]1[n:0]c(COCC)n(*)c12,3,0.036,296.127325752,16,2,4,22,0.3125,0.0,0,3,0,3,2,3,0,0
CAS,*C1CC(O[Si](C)(C)[C:0]([CH3:0])(C)[CH3:0])C(CO[Si](C)(C)C(C)(C)C)O1,3,0.036,345.22812310399996,17,3,0,22,1.0,0.17647058823529413,1,0,1,0,1,1,0,0
CAS,*C1CCC(CO[PH](=O)OC(C)(C)C)O1,3,0.036,221.094270686,9,4,0,14,1.0,0.2222222222222222,1,0,1,0,1,1,0,0
CAS,*CC(=O)c1cc(C)c(OC)cc1O,3,0.036,179.070819212,10,3,0,13,0.3,0.0,0,1,0,1,0,1,0,0
CAS,*C(O)C(=O)CC(C)C,3,0.036,115.075904592,6,2,0,8,0.8333333333333334,0.16666666666666666,0,0,0,0,0,0,0,0
CAS,*C1CC[CH2:0]C1,3,0.036,69.070425288,5,0,0,5,1.0,0.2,1,0,0,0,0,1,0,0
CAS,*C1CC(O)C(COP(=O)(S)OC2[CH2:0]C(*)[O:0][CH:0]2[CH2:0][OH:0])O1,3,0.036,312.04326051399994,10,7,0,19,1.0,0.6,2,0,2,0,2,2,0,0
CAS,*C(=O)CCCSC(*)=O,3,0.036,130.008850432,5,2,0,8,0.6,0.0,0,0,0,0,0,0,0,0
CAS,*C1CC(O)C(CO[PH](=O)(=O)O[PH](=O)(=O)O)C1,3,0.036,275.00856563600007,6,8,0,16,1.0,0.5,1,0,0,0,0,1,0,0
CAS,*C(=O)CCC(CO)N=c1[nH]c(=O)c2ncn(*)c2[nH]1,3,0.036,249.086189212,10,3,5,18,0.4,0.1,0,2,0,2,2,2,0,0
CAS,*CC(C)(C)C(*)=O,3,0.036,84.057514876,5,1,0,6,0.8,0.0,0,0,0,0,0,0,0,0
CAS,*C(=O)[PH](=O)(=O)OCC,3,0.036,137.00037030200002,3,4,0,8,0.6666666666666666,0.0,0,0,0,0,0,0,0,0
CAS,*Cc1ccc(O)c(OC)c1,3,0.036,137.060254528,8,2,0,10,0.25,0.0,0,1,0,1,0,1,0,0
CAS,*C(=O)c1[cH:0]c(=[N:0][CH:0]([NH2:0])[NH2:0])c(*)c(C(O)C(O)CO)o1,3,0.036,255.085520516,10,5,3,18,0.4,0.2,0,1,0,1,1,1,0,0
CAS,*CCCCC*,3,0.036,70.07825032,5,0,0,5,1.0,0.0,0,0,0,0,0,0,0,0
CAS,*C(=O)CCc1ccc(Cl)cc1F,3,0.036,185.016945744,9,1,0,12,0.2222222222222222,0.0,0,1,0,1,0,1,0,0
CAS,*CC(O)C[O:0][PH:0](=[O:0])(=[O:0])[O:0][PH:0](=[O:0])(=[O:0])[O:0][PH:0](=[O:0])(=[O:0])[OH:0],3,0.036,314.9435960299999,3,11,0,17,1.0,0.3333333333333333,0,0,0,0,0,0,0,0
CAS,*C(CO)CC[PH](=O)(=O)O,3,0.036,153.03167043,4,4,0,9,1.0,0.25,0,0,0,0,0,0,0,0
CAS,*C(=O)C(O)(Cc1cccnc1)[PH](=O)(=O)O,3,0.036,230.021834018,8,5,1,15,0.25,0.125,0,1,0,1,1,1,0,0
CAS,*CC(O)CCc1ccc(O)c(O)c1,3,0.036,181.086469276,10,3,0,13,0.4,0.1,0,1,0,1,0,1,0,0
CAS,*C1C=C(C#N)C(CO)O1,3,0.036,124.039853432,6,2,1,9,0.5,0.3333333333333333,1,0,1,0,1,1,0,0
CAS,*CC1CC[CH2:0][CH2:0]C1,3,0.036,97.101725416,7,0,0,7,1.0,0.14285714285714285,1,0,0,0,0,1,0,0
CAS,*CCCN=c1cc[nH]c2cc([Cl:0])ccc12,3,0.036,219.068901064,12,0,2,15,0.25,0.0,0,2,0,2,1,2,0,0
CAS,*C1OC(CO)C(O[Si](C)(C)C(C)(C)C)C1O,3,0.036,247.136560746,11,4,0,16,1.0,0.36363636363636365,1,0,1,0,1,1,0,0
CAS,*C(=O)C12CCC(C(=C)C)C1C1CCC3C4(C)CCC(O)C(C)(CO)C4CCC3(C)C1(C)CC2,3,0.036,455.352520364,30,3,0,33,0.9,0.36666666666666664,5,0,0,0,0,5,0,0
CAS,*C1OC([CH2:0][O:0][PH:0](=[O:0])(=[O:0])[O:0][PH:0](=[O:0])(=[O:0])[O:0][PH:0](=[O:0])(=[O:0])[OH:0])C(O)C1(O)C#C,3,0.036,396.9490753339999,7,13,0,23,0.7142857142857143,0.5714285714285714,1,0,1,0,1,1,0,0
CAS,*C1[CH:0]=CC(C#C)(CO)[O:0]1,3,0.036,123.044604464,7,2,0,9,0.42857142857142855,0.2857142857142857,1,0,1,0,1,1,0,0
CAS,*C1CC(O)C(CO[PH](=O)(=O)O[PH](=O)(=O)C(F)[PH](=O)(=O)[OH:0])O1,3,0.036,372.96547434599995,6,11,0,21,1.0,0.6666666666666666,1,0,1,0,1,1,0,0
CAS,*C1O[C:0](CO)([CH2:0][OH:0])[CH:0](O)C1O,3,0.036,163.060648452,6,5,0,11,1.0,0.6666666666666666,1,0,1,0,1,1,0,0
CAS,*C(C)Cn1cnc2c(=[NH:0])[nH]cnc21,3,0.036,176.09362031999999,8,0,5,13,0.375,0.125,0,2,0,2,2,2,0,0
CAS,*C(C)C(=O)SCC,3,0.036,117.037410908,5,1,0,7,0.8,0.2,0,0,0,0,0,0,0,0
CAS,*c1[nH]c(=Nc2ccc(C#[N:0])cc2)ncc1Cl,3,0.036,229.028098872,11,0,4,16,0.0,0.0,0,2,0,2,1,2,0,0
CAS,*C1OC2COP(=O)(OC(C)C)OC2C1(Cl)Cl,3,0.036,288.979940474,8,5,0,16,1.0,0.375,2,0,2,0,2,2,0,0
CAS,*C(=O)C1CSCN1*,3,0.036,115.00918478,4,1,1,7,0.75,0.25,1,0,1,0,1,1,0,0
CAS,*C(=O)CC(*)CC,3,0.036,84.057514876,5,1,0,6,0.8,0.2,0,0,0,0,0,0,0,0
CAS,*C1CC(O)C(CO[PH](=O)(=O)O[PH](=O)(=O)O[PH](=O)(=O)OCC2OC(*)[CH:0]([OH:0])C2O)O1,3,0.036,471.99367979799985,10,15,0,28,1.0,0.7,2,0,2,0,2,2,0,0
CAS,*C1OC2CO[PH](=O)(=O)OC3C(*)OC(OC[PH](=O)(=O)OC2C1O)C3O,3,0.036,390.0116992119999,10,12,0,24,1.0,0.8,3,0,3,0,3,3,0,2
CAS,*C(=O)[c:0]1[cH:0][cH:0][c:0]([CH2:0][CH2:0][CH2:0][CH3:0])[cH:0][cH:0]1,3,0.036,161.096640036,11,1,0,12,0.36363636363636365,0.0,0,1,0,1,0,1,0,0
CAS,*C1C=CC(COP(*)(=O)Oc2c[cH:0][cH:0]cc2)O1,3,0.036,238.039495462,11,4,0,16,0.2727272727272727,0.18181818181818182,1,1,1,1,1,2,0,0
CAS,*c1ccc(N=Nc2c(N)c(S(=O)(=O)O)c[c:0]3[cH:0][c:0]([S:0](=[O:0])(=[O:0])[OH:0])[cH:0][cH:0][c:0]23)c(Cl)c1,3,0.036,439.97777975199995,16,6,3,28,0.0,0.0,0,3,0,3,0,3,0,0
CAS,*C1CC(Br)C(CO)O1,3,0.036,178.970766596,5,2,0,8,1.0,0.6,1,0,1,0,1,1,0,0
CAS,*C1OC([CH2:0][O:0][PH:0](=[O:0])(=[O:0])[O:0][PH:0](=[O:0])(=[O:0])[O:0][PH:0](=[O:0])(=[O:0])[OH:0])C(O)C1(O)CF,3,0.036,404.9553035859999,6,13,0,23,1.0,0.6666666666666666,1,0,1,0,1,1,0,0
CAS,*C1CC([Si](C)(C)O)C(CO)C1=C,3,0.036,185.09978131399998,9,2,0,12,0.7777777777777778,0.3333333333333333,1,0,0,0,0,1,0,0
CAS,*C1C=CC(O)CO1,3,0.036,99.044604464,5,2,0,7,0.6,0.4,1,0,1,0,1,1,0,0
CAS,*CC(c1ccc(O)c(O)c1)C(O)CO,3,0.036,197.081383896,10,4,0,14,0.4,0.2,0,1,0,1,0,1,0,0
CAS,*C1CC(N=[N+]=[N-])C(COP(=O)(OCC2OC(*)CC2N=[N+]=[N-])C(O)c2ccccc2[N+](=O)[O-])O1,3,0.036,481.11109723000004,17,8,7,33,0.6470588235294118,0.4117647058823529,2,1,2,1,2,3,0,0
CAS,*C1CC(O)C(C(O)[PH](=O)(=O)O)O1,3,0.036,197.02149967,5,6,0,12,1.0,0.8,1,0,1,0,1,1,0,0
CAS,*Cc1[cH:0][cH:0]c(N=Nc2ccc(N)c3ccc(S(=O)(=O)O)cc23)cc1S(=O)(=O)O,3,0.036,420.03240216799986,17,6,3,28,0.058823529411764705,0.0,0,3,0,3,0,3,0,0
CAS,*C1OC2COP(=O)(OC(C)C)OC2C1O,3,0.036,237.052799798,8,6,0,15,1.0,0.5,2,0,2,0,2,2,0,0
CAS,*c1ccc(N=Nc2c(N)ccc3cc(S(=O)(=O)O)ccc23)c(C)c1,3,0.036,340.075587308,17,3,3,24,0.058823529411764705,0.0,0,3,0,3,0,3,0,0
CAS,*C1C=CC(C)O1,3,0.036,83.049689844,5,1,0,6,0.6,0.4,1,0,1,0,1,1,0,0
CAS,*C1OC([CH2:0]O[PH:0](=[O:0])(=[O:0])C[PH:0](=[O:0])(=O)[OH:0])C(O)C1O,3,0.036,291.003480256,6,9,0,17,1.0,0.6666666666666666,1,0,1,0,1,1,0,0
CAS,*C1CC(O[Si](C)(C)C(C)(C)C)C(CO)C1=C,3,0.036,241.16238156999998,13,2,0,16,0.8461538461538461,0.23076923076923078,1,0,0,0,0,1,0,0
CAS,*C(=O)C(Cl)(Cl)P(=O)(OC)OC,3,0.036,218.938075662,4,4,0,11,0.75,0.0,0,0,0,0,0,0,0,0
CAS,*C1C=CC(COP2(=O)OCc3cc(C)ccc3O2)O1,3,0.036,281.057885178,13,5,0,19,0.38461538461538464,0.15384615384615385,2,1,2,1,2,3,0,0
CAS,*C1CC(N)C(CO[PH](=O)(=O)O)O1,3,0.036,196.037484082,5,5,1,12,1.0,0.6,1,0,1,0,1,1,0,0
CAS,*C1=NC(c2ccc(*)cc2)NC(N)=N1,3,0.036,172.074896256,9,0,4,13,0.1111111111111111,0.1111111111111111,1,1,1,1,1,2,0,0
CAS,*C1O[CH2:0][CH:0]([OH:0])[CH:0]([OH:0])C1O,3,0.036,133.050083768,5,4,0,9,1.0,0.8,1,0,1,0,1,1,0,0
